"","ID","total_hh_income","net_farm_income","net_remittance_received","cash_assistance_received","total_non_agri_income","rent_annual","other_income_annual","total_income","total_food_annual","net_expense_education","total_cost_chronic_inpatient","total_cost_chronic_outpatient","total_cost_acute","reported_oop","reimbursed_amount","total_health_cost","total_expenditure","income_expenditure_ratio"
"1964",8146,0,-1600,150000,50000,0,0,0,198400,160420,0,0,0,0,2000,14000,0,160420,1.23675352200474
"1965",8147,160000,0,0,50000,0,0,0,210000,72904,6600,0,0,0,1000,0,0,79504,2.64137653451399
"1966",8148,0,88750,12001,82000,0,0,0,182751,107224,0,0,0,0,2500,21000,0,107224,1.70438521226591
"1967",8153,0,56500,0,82000,0,0,0,138500,51220,0,0,0,0,7000,0,0,51220,2.70402186645841
"1968",8156,670800,-39100,0,54800,0,0,0,686500,156676,0,0,0,490,2500,22500,490,157166,4.36799307738315
"1969",8157,0,-37600,429000,0,0,0,17300,408700,113360,0,0,46956,1000,50000,0,47956,161316,2.53353666096357
"1970",8167,34000,-23100,0,2000,127800,0,0,140700,172380,44650,0,38950,0,120000,1e+05,38950,255980,0.549652316587233
"1971",8170,0,14800,-90000,110000,0,0,0,34800,200252,30150,0,2500,0,2e+05,0,2500,232902,0.149419068964629
"1972",8173,0,21200,3e+05,50000,0,108000,0,479200,214500,0,0,16800,0,16800,0,16800,231300,2.0717682663208
"1973",8176,124000,139002,-372000,25000,0,0,0,-83998,183560,0,0,0,3000,5000,0,3000,186560,-0.450246569468268
"1974",8179,581000,0,-240000,0,0,0,0,341000,350740,0,0,0,0,4000,1000,0,350740,0.972230141985516
"1975",8182,450000,138850,530000,0,0,0,299000,1417850,538200,134500,0,224250,0,2e+05,60000,224250,896950,1.5807458609733
"1976",8185,325000,0,-40000,0,0,0,0,285000,199160,24000,0,0,800,15000,3000,800,223960,1.27254866940525
"1977",8192,52000,-47300,360000,38000,0,0,0,402700,196560,26200,0,0,1500,70000,0,1500,224260,1.79568358155712
"1978",8193,441000,-23800,0,9,1110000,276000,1474000,3277209,534820,-77500,0,0,0,2e+05,95000,0,457320,7.16611781684597
"1979",8198,0,-26900,605000,24000,0,0,0,602100,226720,0,28500,53525,0,1e+05,0,82025,308745,1.95015303891561
"1980",8199,0,-79725,-115000,0,1e+05,0,0,-94725,171340,0,0,8000,0,70000,0,8000,179340,-0.528186684509869
"1981",8216,446750,0,450000,0,0,0,3000,899750,268840,0,0,0,0,50000,13000,0,268840,3.34678619253087
"1982",8217,780000,0,0,96000,0,0,360000,1236000,451880,267100,0,13660,0,20000,25000,13660,732640,1.68704957414283
"1983",8220,737500,0,-170000,0,0,0,361000,928500,350220,122200,0,0,200,5000,4654,200,472620,1.9645804240193
"1984",8223,0,11950,-132000,0,127200,0,0,7150,72956,0,0,0,0,15000,0,0,72956,0.0980042765502495
"1985",8224,0,-14300,0,0,864000,24000,0,873700,190892,41450,0,4065,400,80000,1e+05,4465,236807,3.68950242180341
"1986",8225,280000,0,235000,0,0,0,15000,530000,130260,0,0,0,0,8000,0,0,130260,4.06878550591125
"1987",8226,18000,6050,10000,0,0,0,0,34050,124072,4500,0,0,0,12000,0,0,128572,0.264832156301528
"1988",8227,0,10000,420000,12000,0,0,0,442000,177580,33570,0,0,0,10000,1e+05,0,211150,2.09329860288894
"1989",8230,0,39950,280000,0,0,0,0,319950,75920,16500,0,0,0,1000,20000,0,92420,3.46191300584289
"1990",8232,391000,0,305000,0,0,120000,301000,1117000,444860,60100,0,17750,0,50000,15000,17750,522710,2.13694017715368
"1991",8233,807000,18050,0,0,0,144000,22000,991050,499200,133200,0,0,0,75000,30000,0,632400,1.56712523719165
"1992",8236,115200,0,0,0,0,0,10000,125200,81120,0,0,0,4550,5600,3500,4550,85670,1.46142173456286
"1993",8239,130000,0,0,0,0,0,0,130000,40300,0,0,0,4760,18000,0,4760,45060,2.88504216600089
"1994",8241,0,0,0,36000,0,0,0,36000,34320,0,0,0,1200,3400,0,1200,35520,1.01351351351351
"1995",8244,0,28950,0,0,0,0,0,28950,61620,0,0,1400,100,20000,1450,1500,63120,0.458650190114068
"1996",8247,125000,32000,0,0,0,0,0,157000,69420,14500,0,0,400,15000,15000,400,84320,1.86195445920304
"1997",8249,125000,11050,0,32000,0,0,0,168050,53040,4700,0,800,0,15000,0,800,58540,2.87068670994192
"1998",8250,140000,3900,0,0,54800,0,0,198700,78260,7000,62250,32500,350,1e+05,0,95100,180360,1.10168551785318
"1999",8253,117000,38500,0,0,0,0,0,155500,46020,0,0,0,1850,18000,0,1850,47870,3.24838103196156
"2000",8256,156000,-18900,0,0,-75000,0,0,62100,177840,47240,0,0,500,20000,0,500,225580,0.2752903626208
"2001",8258,180000,7950,0,0,-56000,0,0,131950,240500,23000,0,0,0,35000,0,0,263500,0.500759013282732
"2002",8259,135000,39900,0,0,0,0,0,174900,60840,12300,0,0,7650,18000,0,7650,80790,2.16487189008541
"2003",8260,0,0,0,96000,0,0,0,96000,14040,0,0,0,60,7000,0,60,14100,6.80851063829787
"2004",8274,0,-5900,60000,0,0,0,360000,414100,244400,11450,0,7220,1700,130000,0,8920,264770,1.56399894247838
"2005",8276,0,0,240000,0,0,0,0,240000,35360,5800,0,0,0,35000,0,0,41160,5.83090379008746
"2006",8277,20000,4700,0,32000,150000,0,0,206700,66040,0,0,0,0,40000,0,0,66040,3.12992125984252
"2007",8278,0,79100,-30000,0,176600,0,0,225700,164840,2000,0,0,0,25000,0,0,166840,1.35279309518101
"2008",8281,0,11600,0,32000,0,0,5000,48600,83980,0,0,0,0,24000,0,0,83980,0.578709216480114
"2009",8287,0,15000,60000,0,170600,0,0,245600,140920,8600,0,0,2250,15000,0,2250,151770,1.61823812347631
"2010",8289,18000,-1500,0,0,0,0,50000,66500,92560,0,0,0,1710,30000,0,1710,94270,0.705420600403098
"2011",8293,0,0,-1500000,32000,552500,0,0,-915500,326560,54000,0,2100,0,4e+05,0,2100,382660,-2.39246328333246
"2012",8295,1503674,178200,0,19800,0,0,494000,2195674,487240,157000,0,12600,3950,19000,2000,16550,660790,3.32280149518001
"2013",8296,417000,14902,0,48000,0,0,229000,708902,333840,76950,0,21380,380,180000,3600,21760,432550,1.63889030169923
"2014",8297,0,-1998,0,48000,50000,0,300200,396202,46800,0,0,40800,0,60000,3600,40800,87600,4.52285388127854
"2015",8298,0,37000,0,96000,0,0,0,133000,77480,0,0,4400,0,18000,3300,4400,81880,1.62432828529555
"2016",8299,0,15350,0,96000,0,0,0,111350,72280,0,0,118000,27000,140000,0,145000,217280,0.512472385861561
"2017",8300,205000,12800,0,0,0,0,0,217800,109200,0,0,7200,11700,20000,0,18900,128100,1.70023419203747
"2018",8301,0,0,-75000,0,245000,0,0,170000,217100,0,0,0,0,16000,0,0,217100,0.783049286043298
"2019",8302,0,26400,0,48000,422000,0,1500,497900,202800,35800,0,0,104000,1e+05,0,104000,342600,1.45329830706363
"2020",8304,0,-145500,0,96000,-15000,0,0,-64500,650000,105700,0,90500,0,50000,10000,90500,846200,-0.0762231151028126
"2021",8307,698000,0,635000,0,0,0,15000,1348000,287560,0,0,32400,0,33000,0,32400,319960,4.21302662832854
"2022",8308,588000,0,0,0,0,0,43500,631500,417352,980000,0,0,0,15000,3000,0,1397352,0.451926214726139
"2023",8313,120000,0,1e+06,132000,0,0,2500,1254500,259480,36750,0,0,0,122000,0,0,296230,4.23488505553118
"2024",8316,360000,0,0,0,597000,0,3000,960000,253760,0,0,0,0,25000,0,0,253760,3.78310214375788
"2025",8321,949000,-27200,0,0,0,144000,641000,1706800,493480,320000,52500,14580,0,80000,0,67080,880560,1.93831198328337
"2026",8322,1280500,-35000,0,96000,0,0,25000,1366500,549900,54500,0,0,2150,80000,0,2150,606550,2.25290577858379
"2027",8328,244000,-8500,50000,0,0,0,0,285500,252720,0,0,12500,0,15000,0,12500,265220,1.07646482165749
"2028",8331,1406000,45000,0,0,0,0,217000,1668000,782600,90600,0,0,0,175000,0,0,873200,1.91021530004581
"2029",8334,0,-2300,266000,0,0,0,0,263700,85540,13210,0,0,1000,1000,0,1000,99750,2.64360902255639
"2030",8339,355000,0,40000,0,0,0,0,395000,319696,22000,0,0,0,10000,0,0,341696,1.15599831429107
"2031",8340,0,148610,0,6000,0,0,0,154610,169780,15100,0,0,0,2000,10000,0,184880,0.836272176546949
"2032",8346,0,28550,-45000,0,21600,0,0,5150,47060,0,0,0,0,60000,5000,0,47060,0.109434764130897
"2033",8347,0,47320,80000,60000,0,0,0,187320,64220,0,0,0,0,1300,0,0,64220,2.91684833385238
"2034",8348,0,-3750,120000,1200000,0,0,0,1316250,166140,0,0,0,1350,1350,0,1350,167490,7.85867813003761
"2035",8349,14000,37100,0,0,0,0,0,51100,183820,16960,0,0,700,150000,1e+05,700,201480,0.253623188405797
"2036",8352,475200,11040,0,0,0,0,53000,539240,413660,28100,89300,17400,0,110040,0,106700,548460,0.983189293658608
"2037",8357,902000,0,15000,0,0,0,32000,949000,280280,0,0,0,0,18000,0,0,280280,3.38589981447124
"2038",8360,1500000,0,0,0,0,3e+05,48000,1848000,203788,125009,0,0,0,3e+05,0,0,328797,5.62048923804049
"2039",8368,717000,0,0,0,0,0,1200,718200,274560,0,0,12500,0,25000,0,12500,287060,2.5019159757542
"2040",8375,0,597500,870000,96000,0,0,0,1563500,357240,0,0,12000,0,17800,0,12000,369240,4.23437330733398
"2041",8378,660000,95600,-360000,0,0,480000,0,875600,188240,0,0,65040,0,65040,0,65040,253280,3.45704358812382
"2042",8379,0,75000,6e+05,48000,19000,0,0,742000,213200,60000,0,0,0,20000,0,0,273200,2.71595900439239
"2043",8383,0,438102,-1380000,0,0,0,0,-941898,239200,309500,137000,89800,0,3e+05,0,226800,775500,-1.21456866537718
"2044",8388,0,-8210,0,0,320000,0,0,311790,194740,62600,0,37700,1840,39540,0,39540,296880,1.05022231204527
"2045",8392,36000,221100,220000,0,0,0,12400,489500,168220,0,0,0,0,5000,0,0,168220,2.90987991915349
"2046",8395,0,57904,960000,48000,0,0,0,1065904,274976,129000,0,0,400,35000,0,400,404376,2.63592300235424
"2047",8437,74000,11300,380000,48000,0,0,0,513300,182000,20000,0,12500,0,17500,2500,12500,214500,2.39300699300699
"2048",8439,242000,79500,362000,96000,0,0,24000,803500,249080,47000,0,0,0,5000,3700,0,296080,2.71379356930559
"2049",8442,417000,63000,0,0,0,0,0,480000,157560,0,0,0,0,55000,32000,0,157560,3.04645849200305
"2050",8444,0,204500,0,48000,0,0,0,252500,209040,48000,0,0,0,6000,610,0,257040,0.982337379396203
"2051",8445,0,393000,0,0,0,0,0,393000,184080,19000,0,0,0,8500,0,0,203080,1.93519795154619
"2052",8446,0,489000,0,0,0,0,0,489000,208000,48000,0,0,0,10200,5600,0,256000,1.91015625
"2053",8449,0,43500,395000,0,0,0,10000,448500,210600,32000,0,0,0,15000,0,0,242600,1.84872217642209
"2054",8451,0,-32000,-18000,0,470000,0,0,420000,202800,-28000,0,0,0,27000,0,0,174800,2.40274599542334
"2055",8458,0,-2000,-50000,60000,0,0,0,8000,199680,0,0,0,10000,40000,30000,10000,209680,0.0381533765738268
"2056",8459,0,29000,60000,92000,0,0,0,181000,193440,3500,0,1500,0,12000,0,1500,198440,0.912114493045757
"2057",8474,993900,49100,0,6000,0,0,256000,1305000,252408,35400,0,51200,0,50000,0,51200,339008,3.84946667925241
"2058",8475,102760,190150,410300,6360,0,0,0,709570,323440,0,0,5600,0,17000,0,5600,329040,2.15648553367372
"2059",8478,105000,32100,0,0,0,0,0,137100,145600,4900,4200,4000,0,35000,0,8200,158700,0.863894139886578
"2060",8480,683000,-2374,-170000,0,0,0,2500,513126,235560,0,0,0,0,30000,0,0,235560,2.17832399388691
"2061",8483,84000,15000,60000,0,0,0,0,159000,197600,10600,0,0,550,10000,0,550,208750,0.761676646706587
"2062",8519,0,68400,402000,0,0,0,0,470400,167440,0,0,0,0,45000,0,0,167440,2.80936454849498
"2063",8521,0,-10550,0,0,0,0,0,-10550,5200,0,0,0,0,16000,0,0,5200,-2.02884615384615
"2064",8524,0,15000,680000,48000,0,0,0,743000,309400,42000,0,0,0,5000,450,0,351400,2.11439954467843
"2065",8528,10000,223302,0,0,0,0,0,233302,280280,44000,0,0,0,5000,0,0,324280,0.719446157641544
"2066",8532,5e+05,110250,-240000,0,0,0,2000,372250,311480,28140,0,0,0,8000,500,0,339620,1.09607796949532
"2067",8535,7.6e+07,15000,0,0,0,0,0,76015000,129480,0,0,5350,5000,11000,1400,10350,139830,543.624401058428
"2068",8536,0,20002,6e+05,0,0,0,0,620002,161200,0,125000,31808,0,230000,0,156808,318008,1.94964277628236
"2069",8550,260000,5000,0,0,0,0,651210,916210,276120,1e+05,0,0,0,25000,0,0,376120,2.43595129214081
"2070",8552,150000,0,24700,36000,0,0,1100,211800,179920,29000,0,0,0,15000,0,0,208920,1.0137851809305
"2071",8566,175500,0,520000,0,0,0,0,695500,163800,70500,0,0,1500,6000,0,1500,235800,2.94953350296862
"2072",8573,760000,0,0,0,970000,0,40000,1770000,275860,183000,0,34240,0,50000,0,34240,493100,3.58953559115798
"2073",8579,857500,0,2e+05,0,0,0,10000,1067500,560300,33500,0,0,0,5000,0,0,593800,1.7977433479286
"2074",8583,0,0,0,0,0,3e+05,62500,362500,365612,21000,0,0,0,35000,0,0,386612,0.93763256184495
"2075",8584,2070000,0,0,0,282500,360000,40000,2752500,517920,-46000,0,26200,700,90000,0,26900,498820,5.5180225331783
"2076",8590,1401000,0,-120000,0,0,0,3000,1284000,397800,134000,0,0,0,40000,0,0,531800,2.41444151936818
"2077",8593,307500,0,0,0,150000,0,4000,461500,277940,0,0,4900,0,12000,0,4900,282840,1.63166454532598
"2078",8594,300780,77250,0,0,0,0,700,378730,240500,41100,0,0,0,60000,92000,0,281600,1.344921875
"2079",8597,331596,0,0,0,0,0,41500,373096,236340,108000,0,0,920,10000,19040,920,345260,1.08062329838383
"2080",8602,0,0,0,0,1181000,0,5000,1186000,673400,66000,0,0,0,15000,0,0,739400,1.60400324587503
"2081",8615,0,0,0,0,0,0,361000,361000,470600,223850,0,27298,0,0,0,27298,721748,0.500174576167859
"2082",8616,0,55800,80000,48000,0,0,25000,208800,157040,0,0,24420,0,0,0,24420,181460,1.15066681362284
"2083",8646,0,-6900,700007,0,0,0,0,693107,145860,63350,0,0,2000,10000,0,2000,211210,3.28160124994082
"2084",8649,1275000,-3398,250000,0,0,0,0,1521602,310440,0,0,220,0,20000,1500,220,310660,4.89796562157986
"2085",8656,0,6000,0,0,0,0,0,6000,157820,13190,0,0,0,30000,1100,0,171010,0.0350856675048243
"2086",8659,0,114050,0,0,195000,0,0,309050,333320,95300,0,0,0,5000,0,0,428620,0.721034949372404
"2087",8667,0,-15500,605000,0,0,0,0,589500,369200,85500,0,47300,1700,55980,6980,49000,503700,1.17033948779035
"2088",8694,0,0,0,0,0,0,0,0,369720,17800,5000,9450,0,0,0,14450,401970,0
"2089",8703,1134000,0,576000,0,0,288000,5600,2003600,1064960,0,0,0,0,60000,0,0,1064960,1.88138521634615
"2090",8706,0,0,2e+05,36000,704000,0,6000,946000,362180,150480,0,0,0,12000,0,0,512660,1.84527757188
"2091",8709,741000,0,2400000,0,0,336000,37000,3514000,384280,0,0,0,0,7000,0,0,384280,9.1443738940356
"2092",8712,662000,65242,0,0,0,0,15000,742242,377780,85500,0,36900,0,45000,0,36900,500180,1.48394977807989
"2093",8722,0,1249600,0,0,0,0,5700,1255300,386880,39300,0,0,0,0,0,0,426180,2.94546905063588
"2094",8724,0,-1250,7000,0,10000,0,0,15750,171392,17700,0,0,0,2000,0,0,189092,0.0832927886954498
"2095",8731,0,-350,150000,48000,915000,0,1e+05,1212650,409240,167000,0,3382,0,5000,0,3382,579622,2.09213935978966
"2096",8733,1255700,2400,0,0,0,0,30000,1288100,199160,10510,0,13800,0,30000,0,13800,223470,5.76408466460822
"2097",8735,0,2810,121000,3000,0,0,0,126810,210860,5650,0,0,0,6000,0,0,216510,0.585700429541361
"2098",8746,0,119492,0,96000,2500000,480000,45000,3240492,715000,258500,0,61846,0,90000,0,61846,1035346,3.12986383296019
"2099",8761,0,0,-360000,48000,0,72000,20000,-220000,180180,36800,0,1000,0,0,0,1000,217980,-1.00926690522066
"2100",8762,257000,-6000,-84000,0,162000,0,0,329000,92560,0,0,0,0,50000,58000,0,92560,3.55445116681072
"2101",8765,0,0,0,6000,0,0,0,6000,97760,450,0,0,0,0,0,0,98210,0.0610935749923633
"2102",8777,3515000,-8200,0,0,0,0,500,3507300,306800,67200,0,31100,0,1e+05,0,31100,405100,8.65786225623303
"2103",8784,420000,19500,-1e+05,0,0,0,2500,342000,121160,0,0,21000,1100,60000,0,22100,143260,2.38726790450928
"2104",8786,0,315200,0,96000,0,0,0,411200,226200,6500,0,17250,0,34000,15000,17250,249950,1.64512902580516
"2105",8789,1178000,0,0,0,0,0,0,1178000,648180,80000,0,0,0,15000,8722,0,728180,1.61773187948035
"2106",8815,0,-3900,0,0,0,0,0,-3900,0,0,0,0,0,10000,0,0,0,-Inf
"2107",8821,0,-113000,0,0,790000,0,0,677000,49400,0,0,0,4920,1e+05,1200,4920,54320,12.4631811487482
"2108",8836,5e+05,0,25000,0,0,0,5000,530000,122200,0,0,0,0,50000,0,0,122200,4.33715220949264
"2109",8838,195000,50000,0,0,480000,0,3000,728000,289640,0,0,0,0,20000,0,0,289640,2.51346499102334
"2110",8842,0,0,760000,0,0,3e+05,18000,1078000,286520,124000,0,0,0,0,0,0,410520,2.62593783494105
"2111",8850,0,72150,50000,0,0,0,0,122150,235040,0,0,4764,0,0,0,4764,239804,0.509374322363263
"2112",8853,491000,-13500,0,0,0,0,0,477500,23400,0,0,0,0,60000,0,0,23400,20.4059829059829
"2113",8863,240000,1851,1180000,0,0,0,0,1421851,373360,75800,0,0,0,16800,0,0,449160,3.16557796776204
"2114",8864,0,-4800,0,0,348500,0,0,343700,20800,0,0,0,1000,40000,0,1000,21800,15.7660550458716
"2115",8866,192000,-12200,360000,50000,0,0,10000,599800,230100,8850,0,0,1700,4500,9000,1700,240650,2.49241637232495
"2116",8869,0,-12200,28000,48000,0,0,0,63800,178360,31000,0,58500,500,80000,0,59000,268360,0.237740348785214
"2117",8871,0,5000,0,12000,340000,144000,820000,1321000,267020,0,0,0,1000,150000,0,1000,268020,4.92873666144318
"2118",8885,377000,1100,0,146000,0,0,505000,1029100,276120,36800,0,0,516,50000,12000,516,313436,3.28328590206613
"2119",8888,1e+05,8850,480000,50000,0,0,40000,678850,325780,43000,0,0,500,1500,10000,500,369280,1.83830697573657
"2120",8900,0,0,0,0,850000,0,0,850000,274040,49900,0,0,0,25000,24000,0,323940,2.62394270543928
"2121",8908,0,52000,-18000,0,2740000,36000,30000,2840000,278200,47600,0,0,0,7000,15000,0,325800,8.71700429711479
"2122",8923,6000,2430,0,48000,0,84000,4625,145055,308516,0,0,3800,1025,8050,0,4825,313341,0.462930162347092
"2123",8931,0,205697,0,0,755300,177600,900,1139497,413920,144800,0,2000,0,6000,300,2000,560720,2.03220323869311
"2124",8942,0,-2050,-160000,0,838800,0,77600,754350,346840,130200,0,44895,0,50000,3000,44895,521935,1.44529491220171
"2125",8944,625000,-102000,0,0,0,0,0,523000,74880,0,0,0,0,61000,5000,0,74880,6.98450854700855
"2126",8959,1625000,0,0,0,0,0,0,1625000,15600,0,0,0,700,322000,10000,700,16300,99.6932515337423
"2127",8968,4e+05,-26200,0,0,0,0,0,373800,0,0,0,0,0,35000,0,0,0,Inf
"2128",8995,0,-12750,0,48000,160000,0,4000,199250,299000,32500,0,19050,0,25000,0,19050,350550,0.568392526030523
"2129",9018,0,186000,6e+05,0,0,72000,2500,860500,276640,74400,0,193000,12200,4e+05,0,205200,556240,1.54699410326478
"2130",9022,180000,-300,16000,0,0,0,0,195700,196820,7000,0,48845,0,180000,350,48845,252665,0.774543367700315
"2131",9037,0,0,0,0,0,0,13000,13000,293800,53000,0,8200,0,0,0,8200,355000,0.0366197183098592
"2132",9043,0,-22100,138000,48000,305000,0,900,469800,348920,146000,0,73300,2000,150000,0,75300,570220,0.823892532706675
"2133",9051,0,-11900,-2e+05,38400,464000,0,0,290500,304200,31500,0,15400,0,55000,44000,15400,351100,0.827399601253204
"2134",9055,82000,0,0,0,0,0,0,82000,19240,0,0,0,0,15000,0,0,19240,4.26195426195426
"2135",9060,0,-5500,0,0,0,120000,394350,508850,315640,0,0,187110,0,2e+05,4000,187110,502750,1.01213326703133
"2136",9070,120000,-15450,250000,0,80000,0,550,435100,466960,0,0,27600,850,40000,0,28450,495410,0.878262449284431
"2137",9073,0,10000,0,0,0,0,17150,27150,226200,0,0,288700,0,320000,0,288700,514900,0.0527286851815887
"2138",9076,31430000,-56060,0,72000,0,0,0,31445940,281060,75300,0,27536,0,50000,3500,27536,383896,81.9126534269698
"2139",9083,30000,-1450,6e+05,2800,0,0,800,632150,119860,75000,0,0,0,60000,0,0,194860,3.24412398645181
"2140",9085,2700000,-21700,0,126000,340000,0,0,3144300,289900,37000,200200,864180,0,2e+06,12500,1064380,1391280,2.26000517509056
"2141",9088,0,-5540,438000,150,1080000,0,320000,1832610,405080,48000,0,34150,0,40000,8600,34150,487230,3.76128317221846
"2142",9089,192000,-19300,5600000,0,0,0,420600,6193300,224120,45200,0,29888,0,280000,0,29888,299208,20.6989786369348
"2143",9092,0,-27120,0,0,204000,0,25000,201880,556920,75000,0,34230,2500,60000,6580,36730,668650,0.301921782696478
"2144",9095,431000,5502,0,50800,0,0,85000,572302,321880,45200,0,0,0,30000,0,0,367080,1.55906614361992
"2145",9096,130000,6900,72000,96000,0,0,10500,315400,303940,67000,0,30500,1810,80000,0,32310,403250,0.782145071295722
"2146",9100,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,5000,0,0,NA
"2147",9104,149000,-28400,0,0,0,0,0,120600,39000,0,0,0,0,30000,0,0,39000,3.09230769230769
"2148",9106,0,-85500,0,0,0,120000,678500,713000,221780,0,0,477224,0,5e+05,9000,477224,699004,1.02002277526309
"2149",9107,885400,2000,0,96000,172000,0,0,1155400,380120,41500,0,21000,250,40000,1e+05,21250,442870,2.60889199990968
"2150",9110,0,32600,7e+05,0,0,0,0,732600,207480,7570,0,1200,40000,40000,5000,41200,256250,2.85892682926829
"2151",9113,0,5300,660000,48000,388000,0,2000,1103300,236080,-19250,0,39750,35,102000,60000,39785,256615,4.29943689963564
"2152",9117,663000,0,0,0,0,0,2500,665500,184080,18000,0,0,5800,22000,0,5800,207880,3.201366172792
"2153",9125,0,-14300,0,96000,418500,0,0,500200,404040,99700,0,1800,0,40000,0,1800,505540,0.989437037623136
"2154",9129,3e+05,-81750,395000,33000,60000,0,8300,714550,185900,0,0,3520,0,2e+05,1500,3520,189420,3.77230493084152
"2155",9131,0,183080,-80000,0,0,0,10,103090,268320,0,0,0,0,25000,2000,0,268320,0.384205426356589
"2156",9134,0,-22000,60000,0,0,0,0,38000,127140,15200,0,23255,0,20000,297,23255,165595,0.229475527642743
"2157",9135,0,-15750,420000,0,0,0,0,404250,158860,138400,50500,309000,0,4e+05,8256,359500,656760,0.61552165174493
"2158",9139,246500,84500,-30000,32000,0,0,3000,336000,226200,0,0,28800,1500,30000,25000,30300,256500,1.30994152046784
"2159",9140,0,-20650,-80000,48000,0,0,421200,368550,222300,0,0,146300,0,550000,0,146300,368600,0.999864351600651
"2160",9141,1800,-19800,490000,0,0,0,1500,473500,185744,128000,0,13160,0,2e+05,0,13160,326904,1.44843746176247
"2161",9148,0,58200,0,48000,0,0,0,106200,133640,0,0,11100,320,20000,1500,11420,145060,0.732110850682476
"2162",9150,390000,0,35000,0,392000,0,3500,820500,135720,148500,0,0,1500,150000,0,1500,285720,2.87169256614868
"2163",9153,7e+05,6350,0,2600,22000,0,0,730950,226980,106800,0,119200,5200,2e+05,0,124400,458180,1.59533371164171
